Dataset,Model,feature_name,fold,shift_type,category,observed_gap,predicted_gap,MAE,Method
NICO,resnet,kNN,hue_0.275,hue,Synthetic,0.5097486504723345,0.18077022680335553,0.32897842366897906,PRE
NICO,resnet,kNN,hue_0.275,hue,Synthetic,0.5097486504723345,0.49899601988772846,0.010752630584606127,PRE-0
NICO,resnet,kNN,hue_0.30000000000000004,hue,Synthetic,0.5302749662618083,0.17861408531743417,0.3516608809443741,PRE
NICO,resnet,kNN,hue_0.30000000000000004,hue,Synthetic,0.5302749662618083,0.5028599156342812,0.027415050627527082,PRE-0
NICO,resnet,kNN,hue_0.30000000000000004,hue,Synthetic,0.5302749662618083,0.1840224273641099,0.34625253889769836,PRE
NICO,resnet,kNN,hue_0.30000000000000004,hue,Synthetic,0.5302749662618083,0.5064268998214405,0.0238480664403678,PRE-0
NICO,resnet,kNN,hue_0.325,hue,Synthetic,0.5400494023520337,0.1869650825613859,0.35308431979064786,PRE
NICO,resnet,kNN,hue_0.325,hue,Synthetic,0.5400494023520337,0.5263708373070741,0.013678565044959679,PRE-0
NICO,resnet,kNN,hue_0.325,hue,Synthetic,0.5400494023520337,0.20439799179047424,0.3356514105615595,PRE
NICO,resnet,kNN,hue_0.325,hue,Synthetic,0.5400494023520337,0.5330657400750691,0.006983662276964564,PRE-0
NICO,resnet,kNN,hue_0.35000000000000003,hue,Synthetic,0.5951872469635626,0.22356393114094297,0.3716233158226196,PRE
NICO,resnet,kNN,hue_0.35000000000000003,hue,Synthetic,0.5951872469635626,0.6294091496345702,0.03422190267100761,PRE-0
NICO,resnet,kNN,hue_0.35000000000000003,hue,Synthetic,0.5951872469635626,0.21578649759913082,0.37940074936443174,PRE
NICO,resnet,kNN,hue_0.35000000000000003,hue,Synthetic,0.5951872469635626,0.633020785125529,0.037833538161966385,PRE-0
NICO,resnet,kNN,hue_0.375,hue,Synthetic,0.6141095527279736,0.25576250140948664,0.35834705131848704,PRE
NICO,resnet,kNN,hue_0.375,hue,Synthetic,0.6141095527279736,0.7200591692005468,0.10594961647257309,PRE-0
NICO,resnet,kNN,hue_0.375,hue,Synthetic,0.6141095527279736,0.2600668253074072,0.35404272742056647,PRE
NICO,resnet,kNN,hue_0.375,hue,Synthetic,0.6141095527279736,0.7200570096575735,0.10594745692959978,PRE-0
NICO,resnet,kNN,hue_0.4,hue,Synthetic,0.6370168208983997,0.2374355388071261,0.3995812820912736,PRE
NICO,resnet,kNN,hue_0.4,hue,Synthetic,0.6370168208983997,0.6684624832411102,0.031445662342710595,PRE-0
NICO,resnet,kNN,hue_0.4,hue,Synthetic,0.6370168208983997,0.22891240942921176,0.4081044114691879,PRE
NICO,resnet,kNN,hue_0.4,hue,Synthetic,0.6370168208983997,0.6692119252870198,0.03219510438862008,PRE-0
NICO,resnet,kNN,hue_0.42500000000000004,hue,Synthetic,0.6351120589936379,0.25345239540455455,0.3816596635890833,PRE
NICO,resnet,kNN,hue_0.42500000000000004,hue,Synthetic,0.6351120589936379,0.713555428419511,0.07844336942587318,PRE-0
NICO,resnet,kNN,hue_0.42500000000000004,hue,Synthetic,0.6351120589936379,0.25517946664641844,0.37993259234721943,PRE
NICO,resnet,kNN,hue_0.42500000000000004,hue,Synthetic,0.6351120589936379,0.7168898941872012,0.0817778351935633,PRE-0
NICO,resnet,kNN,hue_0.45,hue,Synthetic,0.6513777231540389,0.23586615360844898,0.4155115695455899,PRE
NICO,resnet,kNN,hue_0.45,hue,Synthetic,0.6513777231540389,0.6640441256003791,0.012666402446340208,PRE-0
NICO,resnet,kNN,hue_0.45,hue,Synthetic,0.6513777231540389,0.23090816668357295,0.4204695564704659,PRE
NICO,resnet,kNN,hue_0.45,hue,Synthetic,0.6513777231540389,0.6652381829507245,0.013860459796685598,PRE-0
NICO,resnet,kNN,hue_0.47500000000000003,hue,Synthetic,0.6517536630036629,0.24933630598485945,0.40241735701880343,PRE
NICO,resnet,kNN,hue_0.47500000000000003,hue,Synthetic,0.6517536630036629,0.7019672248651688,0.05021356186150597,PRE-0
NICO,resnet,kNN,hue_0.47500000000000003,hue,Synthetic,0.6517536630036629,0.24621782310401696,0.4055358398996459,PRE
NICO,resnet,kNN,hue_0.47500000000000003,hue,Synthetic,0.6517536630036629,0.7000971725192422,0.04834350951557928,PRE-0
NICO,resnet,kNN,hue_0.5,hue,Synthetic,0.6108764700212068,0.2626482949119686,0.34822817510923815,PRE
NICO,resnet,kNN,hue_0.5,hue,Synthetic,0.6108764700212068,0.7394450397693735,0.12856856974816672,PRE-0
NICO,resnet,kNN,hue_0.5,hue,Synthetic,0.6108764700212068,0.26801277719760586,0.3428636928236009,PRE
NICO,resnet,kNN,hue_0.5,hue,Synthetic,0.6108764700212068,0.7373355615775383,0.12645909155633162,PRE-0
NICO,resnet,kNN,outdoor,Organic,Organic,0.7669165702718332,0.049546558927134,0.7173700113446992,PRE
NICO,resnet,kNN,outdoor,Organic,Organic,0.7669165702718332,0.13949055808106325,0.62742601219077,PRE-0
NICO,resnet,kNN,outdoor,Organic,Organic,0.7669165702718332,0.04736654227750181,0.7195500279943314,PRE
NICO,resnet,kNN,outdoor,Organic,Organic,0.7669165702718332,0.1365891339069477,0.6303274363648855,PRE-0
NICO,resnet,kNN,water,Organic,Organic,0.7875180740312318,0.023821086699203797,0.763696987332028,PRE
NICO,resnet,kNN,water,Organic,Organic,0.7875180740312318,0.06706452980228261,0.7204535442289491,PRE-0
NICO,resnet,kNN,water,Organic,Organic,0.7875180740312318,0.02364754227579391,0.7638705317554378,PRE
NICO,resnet,kNN,water,Organic,Organic,0.7875180740312318,0.06582642546180018,0.7216916485694316,PRE-0
NICO,resnet,kNN,rock,Organic,Organic,0.7653125602467706,0.02260759591223649,0.7427049643345341,PRE
NICO,resnet,kNN,rock,Organic,Organic,0.7653125602467706,0.06364813700396066,0.70166442324281,PRE-0
NICO,resnet,kNN,rock,Organic,Organic,0.7653125602467706,0.015767398967232005,0.7495451612795386,PRE
NICO,resnet,kNN,rock,Organic,Organic,0.7653125602467706,0.056664752179921396,0.7086478080668492,PRE-0
NICO,resnet,kNN,grass,Organic,Organic,0.762380229419703,0.10356939498462214,0.6588108344350808,PRE
NICO,resnet,kNN,grass,Organic,Organic,0.762380229419703,0.29158337166804116,0.4707968577516618,PRE-0
NICO,resnet,kNN,grass,Organic,Organic,0.762380229419703,0.10613187178395167,0.6562483576357513,PRE
NICO,resnet,kNN,grass,Organic,Organic,0.762380229419703,0.2974665142887204,0.46491371513098256,PRE-0
NICO,resnet,kNN,autumn,Organic,Organic,0.7693225853094272,0.04728245962548083,0.7220401256839464,PRE
NICO,resnet,kNN,autumn,Organic,Organic,0.7693225853094272,0.13311634195027222,0.6362062433591551,PRE-0
NICO,resnet,kNN,autumn,Organic,Organic,0.7693225853094272,0.036856513712310246,0.732466071597117,PRE
NICO,resnet,kNN,autumn,Organic,Organic,0.7693225853094272,0.12378095826516711,0.6455416270442602,PRE-0
NICO,resnet,kNN,jpeg_0.025,jpeg,Synthetic,0.014009302101407162,0.027151953672960083,0.013142651571552921,PRE
NICO,resnet,kNN,jpeg_0.025,jpeg,Synthetic,0.014009302101407162,0.06711945752869086,0.0531101554272837,PRE-0
NICO,resnet,kNN,jpeg_0.025,jpeg,Synthetic,0.014009302101407162,0.027817726850409952,0.01380842474900279,PRE
NICO,resnet,kNN,jpeg_0.025,jpeg,Synthetic,0.014009302101407162,0.06831252212455596,0.0543032200231488,PRE-0
NICO,resnet,kNN,jpeg_0.05,jpeg,Synthetic,0.0009265953344897992,0.01862713491790491,0.01770053958341511,PRE
NICO,resnet,kNN,jpeg_0.05,jpeg,Synthetic,0.0009265953344897992,0.04604615955310076,0.045119564218610964,PRE-0
NICO,resnet,kNN,jpeg_0.05,jpeg,Synthetic,0.0009265953344897992,0.03466644697936372,0.03373985164487392,PRE
NICO,resnet,kNN,jpeg_0.05,jpeg,Synthetic,0.0009265953344897992,0.0622049222795229,0.0612783269450331,PRE-0
NICO,resnet,kNN,jpeg_0.07500000000000001,jpeg,Synthetic,-0.02769495855022186,0.007722729623473201,0.03541768817369506,PRE
NICO,resnet,kNN,jpeg_0.07500000000000001,jpeg,Synthetic,-0.02769495855022186,0.019090538721878048,0.04678549727209991,PRE-0
NICO,resnet,kNN,jpeg_0.07500000000000001,jpeg,Synthetic,-0.02769495855022186,0.006826280416782571,0.03452123896700443,PRE
NICO,resnet,kNN,jpeg_0.07500000000000001,jpeg,Synthetic,-0.02769495855022186,0.018109777357253498,0.04580473590747536,PRE-0
NICO,resnet,kNN,jpeg_0.1,jpeg,Synthetic,0.016716069018700375,0.02287564515804963,0.006159576139349254,PRE
NICO,resnet,kNN,jpeg_0.1,jpeg,Synthetic,0.016716069018700375,0.05654844996130737,0.03983238094260699,PRE-0
NICO,resnet,kNN,jpeg_0.1,jpeg,Synthetic,0.016716069018700375,0.031449951245853924,0.01473388222715355,PRE
NICO,resnet,kNN,jpeg_0.1,jpeg,Synthetic,0.016716069018700375,0.06481285923812752,0.048096790219427143,PRE-0
NICO,resnet,kNN,jpeg_0.125,jpeg,Synthetic,0.024635868517447257,0.011809965500020558,0.012825903017426699,PRE
NICO,resnet,kNN,jpeg_0.125,jpeg,Synthetic,0.024635868517447257,0.029194159924608165,0.004558291407160908,PRE-0
NICO,resnet,kNN,jpeg_0.125,jpeg,Synthetic,0.024635868517447257,0.009570775697177791,0.015065092820269466,PRE
NICO,resnet,kNN,jpeg_0.125,jpeg,Synthetic,0.024635868517447257,0.02677161667979422,0.002135748162346962,PRE-0
NICO,resnet,kNN,jpeg_0.15000000000000002,jpeg,Synthetic,-0.0021310487757858487,0.0064228990460517554,0.008553947821837604,PRE
NICO,resnet,kNN,jpeg_0.15000000000000002,jpeg,Synthetic,-0.0021310487757858487,0.015877365766201357,0.018008414541987205,PRE-0
NICO,resnet,kNN,jpeg_0.15000000000000002,jpeg,Synthetic,-0.0021310487757858487,0.005232999699643748,0.0073640484754295965,PRE
NICO,resnet,kNN,jpeg_0.15000000000000002,jpeg,Synthetic,-0.0021310487757858487,0.014646574993908201,0.01677762376969405,PRE-0
NICO,resnet,kNN,jpeg_0.17500000000000002,jpeg,Synthetic,0.0012273472141891562,0.012981761435507,0.011754414221317844,PRE
NICO,resnet,kNN,jpeg_0.17500000000000002,jpeg,Synthetic,0.0012273472141891562,0.03209083205625274,0.030863484842063582,PRE-0
NICO,resnet,kNN,jpeg_0.17500000000000002,jpeg,Synthetic,0.0012273472141891562,0.010520094609557162,0.009292747395368006,PRE
NICO,resnet,kNN,jpeg_0.17500000000000002,jpeg,Synthetic,0.0012273472141891562,0.029866180266242326,0.02863883305205317,PRE-0
NICO,resnet,kNN,jpeg_0.2,jpeg,Synthetic,0.011277472527472354,0.008015590106364545,0.003261882421107809,PRE
NICO,resnet,kNN,jpeg_0.2,jpeg,Synthetic,0.011277472527472354,0.01981448798092611,0.008537015453453756,PRE-0
NICO,resnet,kNN,jpeg_0.2,jpeg,Synthetic,0.011277472527472354,0.01310846600659099,0.0018309934791186366,PRE
NICO,resnet,kNN,jpeg_0.2,jpeg,Synthetic,0.011277472527472354,0.02458440990161148,0.013306937374139127,PRE-0
NICO,resnet,kNN,jpeg_0.225,jpeg,Synthetic,0.017467948717948545,0.014443542518706609,0.0030244061992419358,PRE
NICO,resnet,kNN,jpeg_0.225,jpeg,Synthetic,0.017467948717948545,0.035704345636594415,0.01823639691864587,PRE-0
NICO,resnet,kNN,jpeg_0.225,jpeg,Synthetic,0.017467948717948545,0.01531609673770895,0.002151851980239594,PRE
NICO,resnet,kNN,jpeg_0.225,jpeg,Synthetic,0.017467948717948545,0.03706283526599208,0.019594886548043533,PRE-0
NICO,resnet,kNN,jpeg_0.25,jpeg,Synthetic,-0.00751951995373068,0.00953545977496939,0.01705497972870007,PRE
NICO,resnet,kNN,jpeg_0.25,jpeg,Synthetic,-0.00751951995373068,0.02357159617652016,0.03109111613025084,PRE-0
NICO,resnet,kNN,jpeg_0.25,jpeg,Synthetic,-0.00751951995373068,0.007411268478341393,0.014930788432072073,PRE
NICO,resnet,kNN,jpeg_0.25,jpeg,Synthetic,-0.00751951995373068,0.021467835572870353,0.028987355526601033,PRE-0
NICO,resnet,kNN,jpeg_0.275,jpeg,Synthetic,0.023207297088875922,0.019042524418078854,0.004164772670797068,PRE
NICO,resnet,kNN,jpeg_0.275,jpeg,Synthetic,0.023207297088875922,0.04707299976690649,0.023865702678030565,PRE-0
NICO,resnet,kNN,jpeg_0.275,jpeg,Synthetic,0.023207297088875922,0.013750378882069758,0.009456918206806164,PRE
NICO,resnet,kNN,jpeg_0.275,jpeg,Synthetic,0.023207297088875922,0.041782059612913924,0.018574762524038002,PRE-0
NICO,resnet,kNN,jpeg_0.30000000000000004,jpeg,Synthetic,0.004786244457296918,0.004810623061064168,2.4378603767249984e-05,PRE
NICO,resnet,kNN,jpeg_0.30000000000000004,jpeg,Synthetic,0.004786244457296918,0.011891829741710214,0.007105585284413296,PRE-0
NICO,resnet,kNN,jpeg_0.30000000000000004,jpeg,Synthetic,0.004786244457296918,-0.014204718190387822,0.01899096264768474,PRE
NICO,resnet,kNN,jpeg_0.30000000000000004,jpeg,Synthetic,0.004786244457296918,-0.007025545714542614,0.011811790171839531,PRE-0
NICO,resnet,kNN,jpeg_0.325,jpeg,Synthetic,-0.019273905918642864,0.02423673557639927,0.043510641495042135,PRE
NICO,resnet,kNN,jpeg_0.325,jpeg,Synthetic,-0.019273905918642864,0.05991305685580528,0.07918696277444814,PRE-0
NICO,resnet,kNN,jpeg_0.325,jpeg,Synthetic,-0.019273905918642864,0.02877161296109465,0.048045518879737514,PRE
NICO,resnet,kNN,jpeg_0.325,jpeg,Synthetic,-0.019273905918642864,0.06505466439990859,0.08432857031855145,PRE-0
NICO,resnet,kNN,jpeg_0.35000000000000003,jpeg,Synthetic,0.00974865047233453,0.02877249619408251,0.01902384572174798,PRE
NICO,resnet,kNN,jpeg_0.35000000000000003,jpeg,Synthetic,0.00974865047233453,0.07112542837815639,0.061376777905821855,PRE-0
NICO,resnet,kNN,jpeg_0.35000000000000003,jpeg,Synthetic,0.00974865047233453,0.03618842034784531,0.026439769875510777,PRE
NICO,resnet,kNN,jpeg_0.35000000000000003,jpeg,Synthetic,0.00974865047233453,0.07920225443566098,0.06945360396332645,PRE-0
NICO,resnet,kNN,jpeg_0.375,jpeg,Synthetic,0.006515567765567387,0.01643187666009094,0.009916308894523551,PRE
NICO,resnet,kNN,jpeg_0.375,jpeg,Synthetic,0.006515567765567387,0.04061949504215623,0.03410392727658884,PRE-0
NICO,resnet,kNN,jpeg_0.375,jpeg,Synthetic,0.006515567765567387,0.0225591514604635,0.016043583694896113,PRE
NICO,resnet,kNN,jpeg_0.375,jpeg,Synthetic,0.006515567765567387,0.046431818603795305,0.03991625083822792,PRE-0
NICO,resnet,kNN,jpeg_0.4,jpeg,Synthetic,0.000826344707923532,0.025065489676745933,0.0242391449688224,PRE
NICO,resnet,kNN,jpeg_0.4,jpeg,Synthetic,0.000826344707923532,0.061961731743437665,0.06113538703551413,PRE-0
NICO,resnet,kNN,jpeg_0.4,jpeg,Synthetic,0.000826344707923532,0.029796999706969585,0.028970654999046053,PRE
NICO,resnet,kNN,jpeg_0.4,jpeg,Synthetic,0.000826344707923532,0.06624817135794614,0.06542182665002261,PRE-0
NICO,resnet,kNN,jpeg_0.42500000000000004,jpeg,Synthetic,0.007843888567572566,0.01317699859367416,0.005333110026101595,PRE
NICO,resnet,kNN,jpeg_0.42500000000000004,jpeg,Synthetic,0.007843888567572566,0.0325734570748224,0.024729568507249833,PRE-0
NICO,resnet,kNN,jpeg_0.42500000000000004,jpeg,Synthetic,0.007843888567572566,0.012512795252652809,0.004668906685080243,PRE
NICO,resnet,kNN,jpeg_0.42500000000000004,jpeg,Synthetic,0.007843888567572566,0.03192837758621703,0.02408448901864446,PRE-0
NICO,resnet,kNN,jpeg_0.45,jpeg,Synthetic,0.0011521592442643724,0.007353768966882557,0.006201609722618184,PRE
NICO,resnet,kNN,jpeg_0.45,jpeg,Synthetic,0.0011521592442643724,0.018178470315380113,0.01702631107111574,PRE-0
NICO,resnet,kNN,jpeg_0.45,jpeg,Synthetic,0.0011521592442643724,0.00022360159566836568,0.0009285576485960068,PRE
NICO,resnet,kNN,jpeg_0.45,jpeg,Synthetic,0.0011521592442643724,0.011049403573592742,0.00989724432932837,PRE-0
NICO,resnet,kNN,jpeg_0.47500000000000003,jpeg,Synthetic,0.002405292076344545,0.010232577393852194,0.007827285317507648,PRE
NICO,resnet,kNN,jpeg_0.47500000000000003,jpeg,Synthetic,0.002405292076344545,0.025294866515615744,0.0228895744392712,PRE-0
NICO,resnet,kNN,jpeg_0.47500000000000003,jpeg,Synthetic,0.002405292076344545,0.004345338966599388,0.001940046890254843,PRE
NICO,resnet,kNN,jpeg_0.47500000000000003,jpeg,Synthetic,0.002405292076344545,0.019714242452696484,0.01730895037635194,PRE-0
NICO,resnet,kNN,jpeg_0.5,jpeg,Synthetic,0.02012459032195857,0.01341683603524213,0.006707754286716439,PRE
NICO,resnet,kNN,jpeg_0.5,jpeg,Synthetic,0.02012459032195857,0.03316633371150968,0.013041743389551108,PRE-0
NICO,resnet,kNN,jpeg_0.5,jpeg,Synthetic,0.02012459032195857,0.01358922072967017,0.006535369592288398,PRE
NICO,resnet,kNN,jpeg_0.5,jpeg,Synthetic,0.02012459032195857,0.03350422188318247,0.013379631561223904,PRE-0
NICO,resnet,kNN,outdoor,Organic,Organic,0.7401747156352418,0.05917419778368138,0.6810005178515605,PRE
NICO,resnet,kNN,outdoor,Organic,Organic,0.7401747156352418,0.14627824217641883,0.593896473458823,PRE-0
NICO,resnet,kNN,outdoor,Organic,Organic,0.7401747156352418,0.04548338927008244,0.6946913263651594,PRE
NICO,resnet,kNN,outdoor,Organic,Organic,0.7401747156352418,0.13335906176249857,0.6068156538727433,PRE-0
NICO,resnet,kNN,water,Organic,Organic,0.7546358685174474,0.05386072099744643,0.7007751475200009,PRE
NICO,resnet,kNN,water,Organic,Organic,0.7546358685174474,0.13314336121061388,0.6214925073068335,PRE-0
NICO,resnet,kNN,water,Organic,Organic,0.7546358685174474,0.054180027999540914,0.7004558405179064,PRE
NICO,resnet,kNN,water,Organic,Organic,0.7546358685174474,0.1323580157436841,0.6222778527737632,PRE-0
NICO,resnet,kNN,rock,Organic,Organic,0.7318288509735876,0.03391518373011215,0.6979136672434755,PRE
NICO,resnet,kNN,rock,Organic,Organic,0.7318288509735876,0.08383811939904673,0.6479907315745409,PRE-0
NICO,resnet,kNN,rock,Organic,Organic,0.7318288509735876,0.038017930461857974,0.6938109205117297,PRE
NICO,resnet,kNN,rock,Organic,Organic,0.7318288509735876,0.0892157274556119,0.6426131235179757,PRE-0
NICO,resnet,kNN,grass,Organic,Organic,0.7563401291690763,0.15947855327525584,0.5968615758938205,PRE
NICO,resnet,kNN,grass,Organic,Organic,0.7563401291690763,0.394229973733181,0.3621101554358953,PRE-0
NICO,resnet,kNN,grass,Organic,Organic,0.7563401291690763,0.16678069835647258,0.5895594308126038,PRE
NICO,resnet,kNN,grass,Organic,Organic,0.7563401291690763,0.3995846782625677,0.3567554509065086,PRE-0
NICO,resnet,kNN,autumn,Organic,Organic,0.743006795835743,0.061477221224201295,0.6815295746115417,PRE
NICO,resnet,kNN,autumn,Organic,Organic,0.743006795835743,0.1519713015365448,0.5910354942991982,PRE-0
NICO,resnet,kNN,autumn,Organic,Organic,0.743006795835743,0.06219479406189299,0.68081200177385,PRE
NICO,resnet,kNN,autumn,Organic,Organic,0.743006795835743,0.15594972415165753,0.5870570716840855,PRE-0
NICO,resnet,kNN,multnoise_0.025,multnoise,Synthetic,0.14839526701368788,0.025756486391105615,0.12263878062258227,PRE
NICO,resnet,kNN,multnoise_0.025,multnoise,Synthetic,0.14839526701368788,0.08379762336943353,0.06459764364425435,PRE-0
NICO,resnet,kNN,multnoise_0.025,multnoise,Synthetic,0.14839526701368788,0.015663583267199743,0.13273168374648814,PRE
NICO,resnet,kNN,multnoise_0.025,multnoise,Synthetic,0.14839526701368788,0.07485211954916715,0.07354314746452073,PRE-0
NICO,resnet,kNN,multnoise_0.05,multnoise,Synthetic,0.478520580296896,0.09676201869524226,0.3817585616016537,PRE
NICO,resnet,kNN,multnoise_0.05,multnoise,Synthetic,0.478520580296896,0.314811076167984,0.163709504128912,PRE-0
NICO,resnet,kNN,multnoise_0.05,multnoise,Synthetic,0.478520580296896,0.09304103792035323,0.38547954237654275,PRE
NICO,resnet,kNN,multnoise_0.05,multnoise,Synthetic,0.478520580296896,0.306549345625299,0.17197123467159697,PRE-0
NICO,resnet,kNN,multnoise_0.07500000000000001,multnoise,Synthetic,0.6140093021014073,0.1815560198037829,0.43245328229762436,PRE
NICO,resnet,kNN,multnoise_0.07500000000000001,multnoise,Synthetic,0.6140093021014073,0.5906847206156416,0.02332458148576566,PRE-0
NICO,resnet,kNN,multnoise_0.07500000000000001,multnoise,Synthetic,0.6140093021014073,0.17748824442195488,0.4365210576794524,PRE
NICO,resnet,kNN,multnoise_0.07500000000000001,multnoise,Synthetic,0.6140093021014073,0.5939011281174424,0.020108173983964805,PRE-0
NICO,resnet,kNN,multnoise_0.1,multnoise,Synthetic,0.7531571717755927,0.22906333050842909,0.5240938412671636,PRE
NICO,resnet,kNN,multnoise_0.1,multnoise,Synthetic,0.7531571717755927,0.7452477176515004,0.007909454124092191,PRE-0
NICO,resnet,kNN,multnoise_0.1,multnoise,Synthetic,0.7531571717755927,0.23943739578768586,0.5137197759879069,PRE
NICO,resnet,kNN,multnoise_0.1,multnoise,Synthetic,0.7531571717755927,0.7419737836016651,0.011183388173927583,PRE-0
NICO,resnet,kNN,multnoise_0.125,multnoise,Synthetic,0.8328062945826102,0.2617323942468349,0.5710739003357753,PRE
NICO,resnet,kNN,multnoise_0.125,multnoise,Synthetic,0.8328062945826102,0.8515351148303449,0.0187288202477347,PRE-0
NICO,resnet,kNN,multnoise_0.125,multnoise,Synthetic,0.8328062945826102,0.2700678296863831,0.5627384648962271,PRE
NICO,resnet,kNN,multnoise_0.125,multnoise,Synthetic,0.8328062945826102,0.8514703745243015,0.018664079941691197,PRE-0
NICO,resnet,kNN,multnoise_0.15000000000000002,multnoise,Synthetic,0.8716283497204549,0.261775011969025,0.6098533377514299,PRE
NICO,resnet,kNN,multnoise_0.15000000000000002,multnoise,Synthetic,0.8716283497204549,0.8516737697609408,0.0199545799595141,PRE-0
NICO,resnet,kNN,multnoise_0.15000000000000002,multnoise,Synthetic,0.8716283497204549,0.2705633115557321,0.6010650381647228,PRE
NICO,resnet,kNN,multnoise_0.15000000000000002,multnoise,Synthetic,0.8716283497204549,0.8520641824415582,0.0195641672788966,PRE-0
NICO,resnet,kNN,multnoise_0.17500000000000002,multnoise,Synthetic,0.8834077983420088,0.2711502747654392,0.6122575235765696,PRE
NICO,resnet,kNN,multnoise_0.17500000000000002,multnoise,Synthetic,0.8834077983420088,0.882175785015423,0.0012320133265857,PRE-0
NICO,resnet,kNN,multnoise_0.17500000000000002,multnoise,Synthetic,0.8834077983420088,0.28077653890092624,0.6026312594410825,PRE
NICO,resnet,kNN,multnoise_0.17500000000000002,multnoise,Synthetic,0.8834077983420088,0.8820665886313188,0.0013412097106900028,PRE-0
NICO,resnet,kNN,multnoise_0.2,multnoise,Synthetic,0.8862148158858684,0.2770628299648693,0.6091519859209991,PRE
NICO,resnet,kNN,multnoise_0.2,multnoise,Synthetic,0.8862148158858684,0.9014120296735426,0.015197213787674298,PRE-0
NICO,resnet,kNN,multnoise_0.2,multnoise,Synthetic,0.8862148158858684,0.2760840293598159,0.6101307865260525,PRE
NICO,resnet,kNN,multnoise_0.2,multnoise,Synthetic,0.8862148158858684,0.9014019428134175,0.015187126927549099,PRE-0
NICO,resnet,kNN,multnoise_0.225,multnoise,Synthetic,0.891427848467322,0.2764058950929674,0.6150219533743546,PRE
NICO,resnet,kNN,multnoise_0.225,multnoise,Synthetic,0.891427848467322,0.899274720254161,0.007846871786838898,PRE-0
NICO,resnet,kNN,multnoise_0.225,multnoise,Synthetic,0.891427848467322,0.27853903704432414,0.6128888114229979,PRE
NICO,resnet,kNN,multnoise_0.225,multnoise,Synthetic,0.891427848467322,0.8994610788389241,0.008033230371602099,PRE-0
NICO,resnet,kNN,multnoise_0.25,multnoise,Synthetic,0.8859391266628107,0.2798825258927231,0.6060566007700876,PRE
NICO,resnet,kNN,multnoise_0.25,multnoise,Synthetic,0.8859391266628107,0.9105857893933551,0.024646662730544302,PRE-0
NICO,resnet,kNN,multnoise_0.25,multnoise,Synthetic,0.8859391266628107,0.2912194310229207,0.59471969563989,PRE
NICO,resnet,kNN,multnoise_0.25,multnoise,Synthetic,0.8859391266628107,0.9105484429222093,0.024609316259398502,PRE-0
NICO,resnet,kNN,multnoise_0.275,multnoise,Synthetic,0.8757887507229611,0.2816201698691171,0.594168580853844,PRE
NICO,resnet,kNN,multnoise_0.275,multnoise,Synthetic,0.8757887507229611,0.9162391395154552,0.040450388792494,PRE-0
NICO,resnet,kNN,multnoise_0.275,multnoise,Synthetic,0.8757887507229611,0.2790206468406017,0.5967681038823595,PRE
NICO,resnet,kNN,multnoise_0.275,multnoise,Synthetic,0.8757887507229611,0.9162631354685876,0.0404743847456265,PRE-0
NICO,resnet,kNN,multnoise_0.30000000000000004,multnoise,Synthetic,0.8725055427029109,0.2802066467450677,0.5922988959578432,PRE
NICO,resnet,kNN,multnoise_0.30000000000000004,multnoise,Synthetic,0.8725055427029109,0.9116403026797762,0.0391347599768653,PRE-0
NICO,resnet,kNN,multnoise_0.30000000000000004,multnoise,Synthetic,0.8725055427029109,0.2724961250708732,0.6000094176320377,PRE
NICO,resnet,kNN,multnoise_0.30000000000000004,multnoise,Synthetic,0.8725055427029109,0.9115870825881269,0.039081539885215996,PRE-0
NICO,resnet,kNN,multnoise_0.325,multnoise,Synthetic,0.8772925101214574,0.2793774740805003,0.5979150360409571,PRE
NICO,resnet,kNN,multnoise_0.325,multnoise,Synthetic,0.8772925101214574,0.908942624991967,0.031650114870509595,PRE-0
NICO,resnet,kNN,multnoise_0.325,multnoise,Synthetic,0.8772925101214574,0.30744897545598093,0.5698435346654764,PRE
NICO,resnet,kNN,multnoise_0.325,multnoise,Synthetic,0.8772925101214574,0.9088780973315906,0.0315855872101333,PRE-0
NICO,resnet,kNN,multnoise_0.35000000000000003,multnoise,Synthetic,0.8760143146327356,0.2812911016858384,0.5947232129468972,PRE
NICO,resnet,kNN,multnoise_0.35000000000000003,multnoise,Synthetic,0.8760143146327356,0.9151685303001091,0.0391542156673736,PRE-0
NICO,resnet,kNN,multnoise_0.35000000000000003,multnoise,Synthetic,0.8760143146327356,0.2696322609777779,0.6063820536549577,PRE
NICO,resnet,kNN,multnoise_0.35000000000000003,multnoise,Synthetic,0.8760143146327356,0.9151712167871747,0.0391569021544392,PRE-0
NICO,resnet,kNN,multnoise_0.375,multnoise,Synthetic,0.88826995373048,0.2792961258247113,0.6089738279057687,PRE
NICO,resnet,kNN,multnoise_0.375,multnoise,Synthetic,0.88826995373048,0.9086779619320736,0.020408008201593702,PRE-0
NICO,resnet,kNN,multnoise_0.375,multnoise,Synthetic,0.88826995373048,0.2732535671383972,0.6150163865920828,PRE
NICO,resnet,kNN,multnoise_0.375,multnoise,Synthetic,0.88826995373048,0.908783586876015,0.020513633145535,PRE-0
NICO,resnet,kNN,multnoise_0.4,multnoise,Synthetic,0.8848864950838634,0.2812747754937557,0.6036117195901077,PRE
NICO,resnet,kNN,multnoise_0.4,multnoise,Synthetic,0.8848864950838634,0.9151154137346571,0.030228918650793697,PRE-0
