ds,arch,source,target,kappa_src,pred_MAE_j,r2_j,D1_skew,D2_skew
IWildCam,resnet,energy,vim,8.0,0.0597130005846815,0.7468338764817917,0.5570540133757862,-0.7630419007037408
IWildCam,resnet,energy,react,8.0,0.08544905166895904,0.41677757516232905,0.5066001110887121,-0.7588518845587175
IWildCam,resnet,energy,atc,8.0,0.08769498429742777,0.4295709395104841,0.33591201878490984,-0.7069937801303352
IWildCam,resnet,energy,atc_ne,8.0,0.08576465149501059,0.45404579861787875,0.28978353989318306,-0.7102164601068169
IWildCam,resnet,energy,nuclear,8.0,0.06103754166305643,0.7335399477318991,0.8526450680324891,-0.4794006330864454
IWildCam,resnet,energy,naive,8.0,0.2514867621956142,0.0,0.69140625,-0.30859375
IWildCam,resnet,entropy,msp,8.0,0.08234053455055287,0.4828663104187989,0.4963854635537867,-0.7620279880561585
IWildCam,resnet,entropy,energy,8.0,0.08913632503698724,0.369723352312606,0.24779209026450327,-0.49128887944621025
IWildCam,resnet,entropy,entropy,8.0,0.08198950717437158,0.48754567538792415,0.49722078267801234,-0.761698817244181
IWildCam,resnet,entropy,gradnorm,8.0,0.0687950707227958,0.6552264180652395,0.47521365446105035,-0.7229053873178688
IWildCam,resnet,entropy,mahalanobis,8.0,0.06563888631730311,0.691558371691692,0.2934512818348141,-0.7348886389917906
IWildCam,resnet,entropy,knn,8.0,0.05905061488412892,0.755246374887815,0.24755515745754053,-0.7481153591302132
IWildCam,resnet,entropy,vim,8.0,0.0597130005846815,0.7468338764817917,0.26256578158000293,-0.4429459866242138
IWildCam,resnet,entropy,react,8.0,0.08544905166895904,0.41677757516232905,0.283061587396799,-0.5038782571506415
IWildCam,resnet,entropy,atc,8.0,0.08769498429742777,0.4295709395104841,0.815026776073461,-0.7069937801303352
IWildCam,resnet,entropy,atc_ne,8.0,0.08576465149501059,0.45404579861787875,0.7820029941794742,-0.7102164601068169
IWildCam,resnet,entropy,nuclear,8.0,0.06103754166305643,0.7335399477318991,0.3820800362149234,-0.4762816417840545
IWildCam,resnet,entropy,naive,8.0,0.2514867621956142,0.0,0.69140625,-0.30859375
IWildCam,resnet,gradnorm,msp,8.0,0.08234053455055287,0.4828663104187989,0.5105451047239835,-0.7620279880561585
IWildCam,resnet,gradnorm,energy,8.0,0.08913632503698724,0.369723352312606,0.5008044833582053,-0.5624486125054724
IWildCam,resnet,gradnorm,entropy,8.0,0.08198950717437158,0.48754567538792415,0.5114081580022777,-0.761698817244181
IWildCam,resnet,gradnorm,gradnorm,8.0,0.0687950707227958,0.6552264180652395,0.5238088908001022,-0.7640244308114967
IWildCam,resnet,gradnorm,mahalanobis,8.0,0.06563888631730311,0.691558371691692,0.4675394253102887,-0.7429857645368506
IWildCam,resnet,gradnorm,knn,8.0,0.05905061488412892,0.755246374887815,0.4207344244009681,-0.761103809366952
IWildCam,resnet,gradnorm,vim,8.0,0.0597130005846815,0.7468338764817917,0.531446340273909,-0.7288983439133978
IWildCam,resnet,gradnorm,react,8.0,0.08544905166895904,0.41677757516232905,0.5100929005018299,-0.7239239939341802
IWildCam,resnet,gradnorm,atc,8.0,0.08769498429742777,0.4295709395104841,0.5933468286862671,-0.7069937801303352
IWildCam,resnet,gradnorm,atc_ne,8.0,0.08576465149501059,0.45404579861787875,0.6589481462958848,-0.7102164601068169
IWildCam,resnet,gradnorm,nuclear,8.0,0.06103754166305643,0.7335399477318991,0.5426478098073183,-0.47630566819547426
IWildCam,resnet,gradnorm,naive,8.0,0.2514867621956142,0.0,0.69140625,-0.30859375
IWildCam,resnet,mahalanobis,msp,0.2,0.08234053455055287,0.4828663104187989,0.5105451047239835,-0.7514082533707087
IWildCam,resnet,mahalanobis,energy,0.2,0.08913632503698724,0.369723352312606,0.4731312540241587,-0.5110554727186714
IWildCam,resnet,mahalanobis,entropy,0.2,0.08198950717437158,0.48754567538792415,0.5114081580022777,-0.7546051270385414
IWildCam,resnet,mahalanobis,gradnorm,0.2,0.0687950707227958,0.6552264180652395,0.5238088908001022,-0.7191672908951569
IWildCam,resnet,mahalanobis,mahalanobis,0.2,0.06563888631730311,0.691558371691692,0.5687534574613283,-0.7429857645368506
IWildCam,resnet,mahalanobis,knn,0.2,0.05905061488412892,0.755246374887815,0.5722662941535709,-0.7524448425424595
IWildCam,resnet,mahalanobis,vim,0.2,0.0597130005846815,0.7468338764817917,0.5570540133757862,-0.6008599716706431
IWildCam,resnet,mahalanobis,react,0.2,0.08544905166895904,0.41677757516232905,0.47516500586970284,-0.5737340434092033
IWildCam,resnet,mahalanobis,atc,0.2,0.08769498429742777,0.4295709395104841,0.5575919825819905,-0.7069937801303352
IWildCam,resnet,mahalanobis,atc_ne,0.2,0.08576465149501059,0.45404579861787875,0.5974206909781232,-0.7102164601068169
IWildCam,resnet,mahalanobis,nuclear,0.2,0.06103754166305643,0.7335399477318991,0.42020674504135563,-0.47631273705928423
IWildCam,resnet,mahalanobis,naive,0.2,0.2514867621956142,0.0,0.69140625,-0.30859375
IWildCam,resnet,knn,msp,0.2,0.08234053455055287,0.4828663104187989,0.5105451047239835,-0.740788518685259
IWildCam,resnet,knn,energy,0.2,0.08913632503698724,0.369723352312606,0.4731312540241587,-0.5110554727186714
IWildCam,resnet,knn,entropy,0.2,0.08198950717437158,0.48754567538792415,0.5114081580022777,-0.743964591730082
IWildCam,resnet,knn,gradnorm,0.2,0.0687950707227958,0.6552264180652395,0.5200707957177186,-0.7378577730087164
IWildCam,resnet,knn,mahalanobis,0.2,0.06563888631730311,0.691558371691692,0.5647048961404472,-0.7429857645368506
IWildCam,resnet,knn,knn,0.2,0.05905061488412892,0.755246374887815,0.5722662941535709,-0.761103809366952
IWildCam,resnet,knn,vim,0.2,0.0597130005846815,0.7468338764817917,0.5271783956751162,-0.5923240775760619
IWildCam,resnet,knn,react,0.2,0.08544905166895904,0.41677757516232905,0.4681794285463133,-0.5597628887624242
IWildCam,resnet,knn,atc,0.2,0.08769498429742777,0.4295709395104841,0.6434035804124807,-0.7069937801303352
IWildCam,resnet,knn,atc_ne,0.2,0.08576465149501059,0.45404579861787875,0.5085477470275291,-0.7102164601068169
IWildCam,resnet,knn,nuclear,0.2,0.06103754166305643,0.7335399477318991,0.5599011681223018,-0.47630555231246086
IWildCam,resnet,knn,naive,0.2,0.2514867621956142,0.0,0.69140625,-0.30859375
IWildCam,resnet,vim,msp,0.2,0.08234053455055287,0.4828663104187989,0.468066182228807,-0.6947696846282658
IWildCam,resnet,vim,energy,0.2,0.08913632503698724,0.369723352312606,0.5087111205537898,-0.7640678697813696
IWildCam,resnet,vim,entropy,0.2,0.08198950717437158,0.48754567538792415,0.4688460330468844,-0.697855621671869
IWildCam,resnet,vim,gradnorm,0.2,0.0687950707227958,0.6552264180652395,0.47147555803833846,-0.752810141543361
IWildCam,resnet,vim,mahalanobis,0.2,0.06563888631730311,0.691558371691692,0.4027624395309138,-0.7429857645368506
IWildCam,resnet,vim,knn,0.2,0.05905061488412892,0.755246374887815,0.33414478596165265,-0.761103809366952
IWildCam,resnet,vim,vim,0.2,0.0597130005846815,0.7468338764817917,0.5655899044097452,-0.7630419007037408
IWildCam,resnet,vim,react,0.2,0.08544905166895904,0.41677757516232905,0.5100929005018299,-0.755359093893228
IWildCam,resnet,vim,atc,0.2,0.08769498429742777,0.4295709395104841,0.35021395312414877,-0.7069937801303352
IWildCam,resnet,vim,atc_ne,0.2,0.08576465149501059,0.45404579861787875,0.3444745916767696,-0.7102164601068169
IWildCam,resnet,vim,nuclear,0.2,0.06103754166305643,0.7335399477318991,0.7634807375935555,-0.4773252455739696
IWildCam,resnet,vim,naive,0.2,0.2514867621956142,0.0,0.69140625,-0.30859375
IWildCam,resnet,react,msp,8.0,0.08234053455055287,0.4828663104187989,0.4291271712954471,-0.7266288886846151
IWildCam,resnet,react,energy,8.0,0.08913632503698724,0.369723352312606,0.5087111205537898,-0.7363946296743328
IWildCam,resnet,react,entropy,8.0,0.08198950717437158,0.48754567538792415,0.4262839080914911,-0.7262303824944273
IWildCam,resnet,react,gradnorm,8.0,0.0687950707227958,0.6552264180652395,0.49016603586284724,-0.7640244308114967
IWildCam,resnet,react,mahalanobis,8.0,0.06563888631730311,0.691558371691692,0.2651113610082095,-0.7429857645368506
IWildCam,resnet,react,knn,8.0,0.05905061488412892,0.755246374887815,0.28219100488510407,-0.761103809366952
IWildCam,resnet,react,vim,8.0,0.0597130005846815,0.7468338764817917,0.5655899044097452,-0.7630419007037408
IWildCam,resnet,react,react,8.0,0.08544905166895904,0.41677757516232905,0.5100929005018299,-0.7588518845587175
IWildCam,resnet,react,atc,8.0,0.08769498429742777,0.4295709395104841,0.3216100864969068,-0.7069937801303352
IWildCam,resnet,react,atc_ne,8.0,0.08576465149501059,0.45404579861787875,0.29661992136613136,-0.7102164601068169
IWildCam,resnet,react,nuclear,8.0,0.06103754166305643,0.7335399477318991,0.8101126801795635,-0.4763597855626752
IWildCam,resnet,react,naive,8.0,0.2514867621956142,0.0,0.69140625,-0.30859375
IWildCam,resnet,atc,msp,8.0,0.08234053455055287,0.4828663104187989,0.3158500338105615,-0.4894548952760165
IWildCam,resnet,atc,energy,8.0,0.08913632503698724,0.369723352312606,0.49685116504391275,-0.6217483945908535
IWildCam,resnet,atc,entropy,8.0,0.08198950717437158,0.48754567538792415,0.3127848973581462,-0.4885918419977223
IWildCam,resnet,atc,gradnorm,8.0,0.0687950707227958,0.6552264180652395,0.2883089019502669,-0.4761911091998978
IWildCam,resnet,atc,mahalanobis,8.0,0.06563888631730311,0.691558371691692,0.2570142354631494,-0.4757807191006729
IWildCam,resnet,atc,knn,8.0,0.05905061488412892,0.755246374887815,0.24322567404529427,-0.4753580084783331
IWildCam,resnet,atc,vim,8.0,0.0597130005846815,0.7468338764817917,0.45889126740344366,-0.5837881932754716
IWildCam,resnet,atc,react,8.0,0.08544905166895904,0.41677757516232905,0.39483084861656964,-0.6016763607179407
IWildCam,resnet,atc,atc,8.0,0.08769498429742777,0.4295709395104841,0.2930062198696648,-0.15636934704311778
IWildCam,resnet,atc,atc_ne,8.0,0.08576465149501059,0.45404579861787875,0.28978353989318306,-0.19065147012374295
IWildCam,resnet,atc,nuclear,8.0,0.06103754166305643,0.7335399477318991,0.8974206420011177,-0.625995580586758
IWildCam,resnet,atc,naive,8.0,0.2514867621956142,0.0,0.69140625,-0.30859375
IWildCam,resnet,atc_ne,msp,8.0,0.08234053455055287,0.4828663104187989,0.27337111131538494,-0.4894548952760165
IWildCam,resnet,atc_ne,energy,8.0,0.08913632503698724,0.369723352312606,0.5008044833582053,-0.4952421980440025
IWildCam,resnet,atc_ne,entropy,8.0,0.08198950717437158,0.48754567538792415,0.27022277240275294,-0.4885918419977223
IWildCam,resnet,atc_ne,gradnorm,8.0,0.0687950707227958,0.6552264180652395,0.25840414772477466,-0.4761911091998978
IWildCam,resnet,atc_ne,mahalanobis,8.0,0.06563888631730311,0.691558371691692,0.2570142354631494,-0.4312465425386717
IWildCam,resnet,atc_ne,knn,8.0,0.05905061488412892,0.755246374887815,0.238896190633048,-0.4363926695661706
IWildCam,resnet,atc_ne,vim,8.0,0.0597130005846815,0.7468338764817917,0.4716950987513245,-0.44721393183513114
IWildCam,resnet,atc_ne,react,8.0,0.08544905166895904,0.41677757516232905,0.3878452672855905,-0.48990709949817013
IWildCam,resnet,atc_ne,atc,8.0,0.08769498429742777,0.4295709395104841,0.2930062198696648,-0.15636934704311778
IWildCam,resnet,atc_ne,atc_ne,8.0,0.08576465149501059,0.45404579861787875,0.28978353989318306,-0.18381508619954723
IWildCam,resnet,atc_ne,nuclear,8.0,0.06103754166305643,0.7335399477318991,0.9357022864163032,-0.7941771578590838
IWildCam,resnet,atc_ne,naive,8.0,0.2514867621956142,0.0,0.69140625,-0.30859375
Camelyon17,resnet,msp,msp,8.0,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,msp,energy,8.0,0.21015216485145485,0.0823726262031762,0.7720141064295493,-0.2849704970121346
Camelyon17,resnet,msp,entropy,8.0,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,msp,gradnorm,8.0,0.21672313926819078,0.028316860089118268,0.725147262612867,-0.15308017341849234
Camelyon17,resnet,msp,mahalanobis,8.0,0.12539244692119605,0.5781339177262979,0.6145971159784125,-0.3854028840215875
Camelyon17,resnet,msp,knn,8.0,0.14979687260052563,0.4290673935596674,0.6990906527801621,-0.44169241727911734
Camelyon17,resnet,msp,vim,8.0,0.09730301439116391,0.7021755381296471,0.5571303441712327,-0.3337744112528076
Camelyon17,resnet,msp,react,8.0,0.1983067884243922,0.17203442785515166,0.8465238277854532,-0.11602518778343551
Camelyon17,resnet,msp,atc,8.0,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,msp,atc_ne,8.0,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,msp,nuclear,8.0,0.14280548617222133,0.4263610956744657,0.8785828068209898,-0.08821558558240339
Camelyon17,resnet,msp,naive,8.0,0.2412917250437094,0.0,0.99609375,-0.00390625
Camelyon17,resnet,energy,msp,8.0,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,energy,energy,8.0,0.21015216485145485,0.0823726262031762,0.8005064093710252,-0.5454715720072043
Camelyon17,resnet,energy,entropy,8.0,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,energy,gradnorm,8.0,0.21672313926819078,0.028316860089118268,0.725147262612867,0.0
Camelyon17,resnet,energy,mahalanobis,8.0,0.12539244692119605,0.5781339177262979,0.7862325070178111,-0.6446073637838117
Camelyon17,resnet,energy,knn,8.0,0.14979687260052563,0.4290673935596674,0.811717086873785,-0.6845431650018883
Camelyon17,resnet,energy,vim,8.0,0.09730301439116391,0.7021755381296471,0.6775113061930191,-0.3300125174710483
Camelyon17,resnet,energy,react,8.0,0.1983067884243922,0.17203442785515166,0.855886573893231,-0.11602518778343551
Camelyon17,resnet,energy,atc,8.0,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,energy,atc_ne,8.0,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,energy,nuclear,8.0,0.14280548617222133,0.4263610956744657,0.911111029416396,-0.08820047597130687
Camelyon17,resnet,energy,naive,8.0,0.2412917250437094,0.0,0.99609375,-0.00390625
Camelyon17,resnet,entropy,msp,8.0,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,entropy,energy,8.0,0.21015216485145485,0.0823726262031762,0.7760844354211887,-0.3175331289452501
Camelyon17,resnet,entropy,entropy,8.0,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,entropy,gradnorm,8.0,0.21672313926819078,0.028316860089118268,0.725147262612867,-0.11433436968231114
Camelyon17,resnet,entropy,mahalanobis,8.0,0.12539244692119605,0.5781339177262979,0.600586071194606,-0.4624636807531246
Camelyon17,resnet,entropy,knn,8.0,0.14979687260052563,0.4290673935596674,0.6955710701180414,-0.5156035011957998
Camelyon17,resnet,entropy,vim,8.0,0.09730301439116391,0.7021755381296471,0.5684160616170596,-0.36010773992622047
Camelyon17,resnet,entropy,react,8.0,0.1983067884243922,0.17203442785515166,0.855886573893231,-0.11602518778343551
Camelyon17,resnet,entropy,atc,8.0,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,entropy,atc_ne,8.0,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,entropy,nuclear,8.0,0.14280548617222133,0.4263610956744657,0.9032303599221625,-0.08820853443055876
Camelyon17,resnet,entropy,naive,8.0,0.2412917250437094,0.0,0.99609375,-0.00390625
Camelyon17,resnet,gradnorm,msp,8.0,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,gradnorm,energy,8.0,0.21015216485145485,0.0823726262031762,0.8005064093710252,-0.5454715720072043
Camelyon17,resnet,gradnorm,entropy,8.0,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,gradnorm,gradnorm,8.0,0.21672313926819078,0.028316860089118268,0.725147262612867,0.0
Camelyon17,resnet,gradnorm,mahalanobis,8.0,0.12539244692119605,0.5781339177262979,0.7652159230352342,-0.6446073637838117
Camelyon17,resnet,gradnorm,knn,8.0,0.14979687260052563,0.4290673935596674,0.7554038656050888,-0.6845431650018883
Camelyon17,resnet,gradnorm,vim,8.0,0.09730301439116391,0.7021755381296471,0.7527493984314984,-0.3149648881931879
Camelyon17,resnet,gradnorm,react,8.0,0.1983067884243922,0.17203442785515166,0.8839748122165645,-0.11602518778343551
Camelyon17,resnet,gradnorm,atc,8.0,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,gradnorm,atc_ne,8.0,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,gradnorm,nuclear,8.0,0.14280548617222133,0.4263610956744657,0.9113814914550229,-0.10428667159834859
Camelyon17,resnet,gradnorm,naive,8.0,0.2412917250437094,0.0,0.99609375,-0.00390625
Camelyon17,resnet,mahalanobis,msp,0.2,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,mahalanobis,energy,0.2,0.21015216485145485,0.0823726262031762,0.8005064093710252,-0.4884869417115697
Camelyon17,resnet,mahalanobis,entropy,0.2,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,mahalanobis,gradnorm,0.2,0.21672313926819078,0.028316860089118268,0.725147262612867,0.0
Camelyon17,resnet,mahalanobis,mahalanobis,0.2,0.12539244692119605,0.5781339177262979,0.9193375164983084,-0.6446073637838117
Camelyon17,resnet,mahalanobis,knn,0.2,0.14979687260052563,0.4290673935596674,0.8821086134596552,-0.6000733499863831
Camelyon17,resnet,mahalanobis,vim,0.2,0.09730301439116391,0.7021755381296471,0.9822256050292442,-0.46167919693866133
Camelyon17,resnet,mahalanobis,react,0.2,0.1983067884243922,0.17203442785515166,0.855886573893231,-0.1815644105378803
Camelyon17,resnet,mahalanobis,atc,0.2,0.20681877572427362,0.11528498297297274,0.6967617430159183,-0.20044750926846022
Camelyon17,resnet,mahalanobis,atc_ne,0.2,0.20681877572427362,0.11528498297297274,0.6967617430159183,-0.20044750926846022
Camelyon17,resnet,mahalanobis,nuclear,0.2,0.14280548617222133,0.4263610956744657,0.6528144941633212,-0.08882072550681874
Camelyon17,resnet,mahalanobis,naive,0.2,0.2412917250437094,0.0,0.99609375,-0.00390625
Camelyon17,resnet,knn,msp,0.2,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,knn,energy,0.2,0.21015216485145485,0.0823726262031762,0.8005064093710252,-0.38265839281148095
Camelyon17,resnet,knn,entropy,0.2,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,knn,gradnorm,0.2,0.21672313926819078,0.028316860089118268,0.725147262612867,-0.04791296149634361
Camelyon17,resnet,knn,mahalanobis,0.2,0.12539244692119605,0.5781339177262979,0.9193375164983084,-0.6411046109912936
Camelyon17,resnet,knn,knn,0.2,0.14979687260052563,0.4290673935596674,0.8821086134596552,-0.6845431650018883
Camelyon17,resnet,knn,vim,0.2,0.09730301439116391,0.7021755381296471,0.895701786319801,-0.5406791829588999
Camelyon17,resnet,knn,react,0.2,0.1983067884243922,0.17203442785515166,0.855886573893231,-0.25646638501561325
Camelyon17,resnet,knn,atc,0.2,0.20681877572427362,0.11528498297297274,0.559707412728423,-0.20044750926846022
Camelyon17,resnet,knn,atc_ne,0.2,0.20681877572427362,0.11528498297297274,0.559707412728423,-0.20044750926846022
Camelyon17,resnet,knn,nuclear,0.2,0.14280548617222133,0.4263610956744657,0.764040370674314,-0.09628361425423337
Camelyon17,resnet,knn,naive,0.2,0.2412917250437094,0.0,0.99609375,-0.00390625
Camelyon17,resnet,vim,msp,0.2,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,vim,energy,0.2,0.21015216485145485,0.0823726262031762,0.8005064093710252,-0.22391556457881134
Camelyon17,resnet,vim,entropy,0.2,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,vim,gradnorm,0.2,0.21672313926819078,0.028316860089118268,0.725147262612867,-0.21396645540281267
Camelyon17,resnet,vim,mahalanobis,0.2,0.12539244692119605,0.5781339177262979,0.9193375164983084,-0.6025742294323922
Camelyon17,resnet,vim,knn,0.2,0.14979687260052563,0.4290673935596674,0.8750694608010682,-0.44169241727911734
Camelyon17,resnet,vim,vim,0.2,0.09730301439116391,0.7021755381296471,0.9822256050292442,-0.6234410988614466
Camelyon17,resnet,vim,react,0.2,0.1983067884243922,0.17203442785515166,0.855886573893231,-0.247103633292325
Camelyon17,resnet,vim,atc,0.2,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,vim,atc_ne,0.2,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,vim,nuclear,0.2,0.14280548617222133,0.4263610956744657,0.8424509419790676,-0.09016271079903992
Camelyon17,resnet,vim,naive,0.2,0.2412917250437094,0.0,0.99609375,-0.00390625
Camelyon17,resnet,react,msp,8.0,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,react,energy,8.0,0.21015216485145485,0.0823726262031762,0.7516624614713521,-0.19949359062897476
Camelyon17,resnet,react,entropy,8.0,0.22644736118512368,0.0,0.756353443396007,-0.24364655660399304
Camelyon17,resnet,react,gradnorm,8.0,0.21672313926819078,0.028316860089118268,0.725147262612867,-0.274852737387133
Camelyon17,resnet,react,mahalanobis,8.0,0.12539244692119605,0.5781339177262979,0.39042026498257165,-0.44845263596931817
Camelyon17,resnet,react,knn,8.0,0.14979687260052563,0.4290673935596674,0.4738377677053774,-0.4276141204057128
Camelyon17,resnet,react,vim,8.0,0.09730301439116391,0.7021755381296471,0.3916065123661395,-0.5632506178505534
Camelyon17,resnet,react,react,8.0,0.1983067884243922,0.17203442785515166,0.8839748122165645,-1.0
Camelyon17,resnet,react,atc,8.0,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,react,atc_ne,8.0,0.20681877572427362,0.11528498297297274,0.7995524907315398,-0.20044750926846022
Camelyon17,resnet,react,nuclear,8.0,0.14280548617222133,0.4263610956744657,0.9117703121139065,-0.09009773947132471
Camelyon17,resnet,react,naive,8.0,0.2412917250437094,0.0,0.99609375,-0.00390625
Camelyon17,resnet,atc,msp,8.0,0.22644736118512368,0.0,0.4520056004642595,-0.23743539499052868
Camelyon17,resnet,atc,energy,8.0,0.21015216485145485,0.0823726262031762,0.4798772504727201,-0.2014230869987893
Camelyon17,resnet,atc,entropy,8.0,0.22644736118512368,0.0,0.4520056004642595,-0.23743539499052868
Camelyon17,resnet,atc,gradnorm,8.0,0.21672313926819078,0.028316860089118268,0.42079941968111956,-0.2575713432892115
Camelyon17,resnet,atc,mahalanobis,8.0,0.12539244692119605,0.5781339177262979,0.3838073001788169,-0.08846237507546728
Camelyon17,resnet,atc,knn,8.0,0.14979687260052563,0.4290673935596674,0.45105602267334133,-0.12223895391476103
Camelyon17,resnet,atc,vim,8.0,0.09730301439116391,0.7021755381296471,0.3317824872597239,-0.27113468046048395
Camelyon17,resnet,atc,react,8.0,0.1983067884243922,0.17203442785515166,0.3549210626981494,-0.45623562654224015
Camelyon17,resnet,atc,atc,8.0,0.20681877572427362,0.11528498297297274,0.49520464779979234,-0.9937888383865356
Camelyon17,resnet,atc,atc_ne,8.0,0.20681877572427362,0.11528498297297274,0.49520464779979234,-0.9937888383865356
Camelyon17,resnet,atc,nuclear,8.0,0.14280548617222133,0.4263610956744657,0.42888126062142673,-0.8383998657460416
Camelyon17,resnet,atc,naive,8.0,0.2412917250437094,0.0,0.6917459070682526,0.0023049116134643555
Camelyon17,resnet,atc_ne,msp,8.0,0.22644736118512368,0.0,0.49548388077012195,-0.24364655660399304
Camelyon17,resnet,atc_ne,energy,8.0,0.21015216485145485,0.0823726262031762,0.519285201786943,-0.21170457760389305
Camelyon17,resnet,atc_ne,entropy,8.0,0.22644736118512368,0.0,0.49548388077012195,-0.24364655660399304
Camelyon17,resnet,atc_ne,gradnorm,8.0,0.21672313926819078,0.028316860089118268,0.464277699986982,-0.2582473886604474
Camelyon17,resnet,atc_ne,mahalanobis,8.0,0.12539244692119605,0.5781339177262979,0.444799394867871,-0.09117077339212165
Camelyon17,resnet,atc_ne,knn,8.0,0.14979687260052563,0.4290673935596674,0.5015734598596755,-0.12845011552822538
Camelyon17,resnet,atc_ne,vim,8.0,0.09730301439116391,0.7021755381296471,0.4015940962389992,-0.2923934713518087
Camelyon17,resnet,atc_ne,react,8.0,0.1983067884243922,0.17203442785515166,0.520115036789613,-0.4343585442168606
Camelyon17,resnet,atc_ne,atc,8.0,0.20681877572427362,0.11528498297297274,0.5386829281056548,-0.234711091840334
Camelyon17,resnet,atc_ne,atc_ne,8.0,0.20681877572427362,0.11528498297297274,0.5386829281056548,-0.234711091840334
Camelyon17,resnet,atc_ne,nuclear,8.0,0.14280548617222133,0.4263610956744657,0.5332621022008204,-0.931825843136767
Camelyon17,resnet,atc_ne,naive,8.0,0.2412917250437094,0.0,0.735224187374115,-0.00390625
